ORF,AA1301_3D7,AA1302_3D7,AA1303_3D7,AA1304_3D7,AA1305_3D7,AA1306_3D7,AA1307_3D7,AA1308_3D7,AA1309_3D7,AA1310_3D7,AA1311_3D7,AA1312_3D7,AA1313_3D7,AA1314_3D7,AA1315_3D7,AA1316_3D7,AA1701_3D7,AA1702_3D7,AA1703_3D7,AA1704_3D7,AA1705_3D7,AA1706_3D7,AA1707_3D7,AA1708_3D7,AA1709_3D7,AA1710_3D7,AA1711_3D7,AA1712_3D7,AA1713_3D7,AA1714_3D7,AA1715_3D7,AA1716_3D7,AS1501_3D7,AS1502_3D7,AS1503_3D7,AS1504_3D7,AS1505_3D7,AS1506_3D7,AS1507_3D7,AS1508_3D7,AS1509_3D7,AS1510_3D7,AS1511_3D7,AS1512_3D7,AS1513_3D7,AS1514_3D7,AS1515_3D7,AS1516_3D7,AS1601_3D7,AS1602_3D7,AS1603_3D7,AS1604_3D7,AS1605_3D7,AS1606_3D7,AS1607_3D7,AS1608_3D7,AS1609_3D7,AS1610_3D7,AS1611_3D7,AS1612_3D7,AS1613_3D7,AS1614_3D7,AS1615_3D7,AS1616_3D7
PF3D7_0103200,22.76943,14.834560999999999,21.791027,39.103412,52.629416000000006,43.749852000000004,42.460333,50.303403,47.841539000000004,55.896919,94.336974,113.598151,103.052599,90.812657,178.988731,146.332755,16.924798000000003,23.405319,35.712739,34.684431,35.441753999999996,63.89700799999999,40.832774,48.623611,57.884012,68.84563399999999,102.89019499999999,117.25752,114.122828,98.389178,166.01700300000002,150.390377,14.934719,30.175603000000002,41.278976,38.927528,52.293510999999995,59.488533999999994,45.247049,61.835106,49.052434000000005,64.210904,78.718369,96.31649399999999,105.37191200000001,94.666933,165.209427,144.825175,23.10685,19.524426000000002,31.276453000000004,53.232859999999995,44.187622,62.11393,72.179405,56.315336,70.304091,64.44796099999999,101.155996,111.199491,101.276863,78.82339,152.932849,129.33690900000002
PF3D7_0103300,29.190016999999997,29.515746999999998,48.871731,64.19294000000001,90.171223,56.174074,54.978370999999996,52.847683999999994,41.012496,35.518201,46.279324,43.276811,34.569074,40.48878,46.485164000000005,47.116234000000006,24.517056,38.898051,54.418943000000006,61.980555,68.031186,70.596438,57.85335799999999,55.476126,49.286476,47.2182,44.607185,40.15177,43.085574,45.512266,43.532198,41.713035,21.735897,41.443819,57.72535,63.895711,66.306927,63.184927,53.259043000000005,54.932230000000004,42.332494,44.091986,40.755653,34.877263,43.051323,42.937543,35.321479,44.791425,23.187916,42.419785,50.533301,67.672107,61.47690600000001,89.001082,68.92590200000001,66.727542,49.246008,46.067068,43.058846,44.201861,47.328359000000006,41.991196,44.091153000000006,100.89186600000001
PF3D7_0103400,38.811571,15.981684,18.630035,17.420505,37.204718,18.600427,25.742798999999998,25.936377,32.449565,36.441994,54.10215,60.66414399999999,68.57243000000001,78.780781,128.390374,120.80493799999999,39.743868,23.351605,15.415307,18.853641,23.307742,25.571965,22.994238,28.559054999999997,39.819652000000005,47.063016,57.930248999999996,66.512984,82.470012,93.450512,122.517232,107.42351000000001,27.595543,23.313361999999998,20.58938,20.807055,21.609935,21.79596,21.945107999999998,28.565547,36.169275,44.724794,44.712578,49.687509999999996,78.333197,92.099517,102.532475,121.46506799999999,30.695035999999998,28.315694,17.817382000000002,23.560672,18.004926,43.371853,28.287882,43.004378,39.454413,48.015909,56.621697,68.86925600000001,76.292659,77.473239,115.258403,205.104836
PF3D7_0103500,2.248872,1.246718,1.108819,1.485206,2.298986,1.0668549999999999,1.2572809999999999,1.348575,1.150369,1.279558,2.330966,2.110127,2.907454,4.407593,8.028941,7.8515880000000005,2.074306,2.077662,1.128517,1.261851,1.332176,1.820804,1.099736,1.8078189999999998,1.620079,1.488234,2.061584,2.323941,3.4094510000000002,4.649657,7.110557000000001,6.759005,1.3851360000000001,2.301533,1.7117630000000001,1.366554,1.681175,1.9792,1.1545860000000001,1.5935620000000001,1.28483,1.593377,1.596302,1.7235200000000002,4.455725,4.973332,5.472815,8.130164,1.775893,1.936361,1.322968,2.041034,1.312726,2.334494,1.9148009999999998,2.2388169999999996,1.732925,1.715703,2.21418,2.642146,4.540422,5.031432,6.931132000000001,12.023403
PF3D7_0103600,2.939821,1.9514650000000002,1.7562389999999999,3.856873,5.911582,5.0922410000000005,5.190366,7.119003999999999,6.483140000000001,7.2639309999999995,13.433531,16.215243,13.787422,14.672067000000002,22.722796,18.827303,2.68343,3.504001,3.637146,3.8291129999999995,4.8083,8.832844999999999,5.403929,6.453298,8.720369999999999,9.944455,14.776886,17.490394000000002,17.056635999999997,16.666157000000002,17.941219,15.181014000000001,2.528058,3.973872,4.195407,4.057104,6.596413,7.772428,5.746221,7.399894000000001,6.495046,9.208354,10.962918,11.662445,15.545132999999998,15.721372,13.653056,17.397309,3.2539540000000002,2.772339,4.010149,5.853683,5.5823529999999995,7.540563000000001,9.164219000000001,7.624706,9.733321,10.119535,14.076093,15.542147,15.584497,14.307153,17.030739999999998,47.121294
PF3D7_0103700,5.3522419999999995,2.906663,3.4873550000000004,6.905361,9.634259,5.023105999999999,4.226597,6.316389,3.967629,3.6972690000000004,7.6273919999999995,10.126653999999998,6.195202,7.225447999999999,13.311224,14.050510999999998,3.623619,6.049658,7.5278410000000004,5.963684,5.504236,9.78852,5.671641999999999,7.168616,6.382646,5.566692,8.292044,8.555327,8.323468,7.874368,11.388282,10.323966,2.623537,7.770753,7.738372999999999,7.306475,6.9650229999999995,8.010642,4.914821,7.620480000000001,3.8115120000000005,5.783658999999999,5.834336,6.518205,7.6797320000000004,7.099667,9.604786,11.699733,3.7038230000000003,4.7457970000000005,5.349872,8.35938,5.456422,11.787139,9.66579,7.519396,6.388503,6.238869,8.963303999999999,8.072024,8.483326,6.160689,13.410502,15.791117999999999
PF3D7_0103800,2.311023,1.595769,1.223214,1.7383709999999999,1.652557,1.564111,1.657607,2.64309,2.9487490000000003,2.492363,3.267368,4.347444,3.505151,6.4536169999999995,7.063841,11.055703999999999,1.9378819999999999,1.9058689999999998,1.626693,1.9255380000000002,1.865806,1.8488900000000001,1.473479,1.8851759999999997,4.511595,2.651192,3.315601,4.593216,3.804289,5.169492,6.459017,10.281083,2.374532,2.409089,1.64668,1.9798040000000001,1.4744190000000001,1.6570369999999999,1.170926,3.299761,3.633843,4.243082,2.901281,3.979772,4.980799,5.481839,6.717257000000001,8.522311,2.059566,1.868454,1.220148,1.819202,1.2017959999999999,1.2887309999999998,1.6459080000000001,3.0534529999999998,4.671928,4.604375,5.03333,4.095241000000001,4.857453,6.196261,8.84786,2.1872279999999997
PF3D7_0103900,4.712205,1.491743,2.766994,5.321567,9.448167,6.04243,6.7983009999999995,10.089637,8.27096,7.794900999999999,16.993644,20.188807,23.541892,27.407472,57.098104000000006,56.139274,3.6011349999999998,2.520096,3.7902419999999997,4.095264,5.042638,9.443931,7.72007,9.029900999999999,9.928328,9.4138,17.708107000000002,22.893879000000002,25.658519000000002,28.870613,53.276584,53.262384,2.611006,4.383567,5.431851,5.5068150000000005,8.203978,11.388898,6.849374000000001,10.815009,6.9870600000000005,10.354683999999999,13.409978,16.067833,24.058664,24.083216,36.732692,47.159332,3.643846,3.76312,3.536024,6.18938,7.496878,12.259464999999999,11.770167,10.471689999999999,10.366012,12.481667,17.23901,19.715785999999998,23.644115,20.208184,39.250648,61.87478
PF3D7_0104000,0.8634379999999999,1.63832,0.623957,1.323009,0.614061,0.7173430000000001,0.116969,2.2109810000000003,0.5395409999999999,1.3422100000000001,1.57621,1.7339380000000002,2.1210869999999997,2.766668,3.956984,5.287725,1.414536,2.996808,0.9404959999999999,2.062537,1.622488,1.495555,0.431896,0.9465180000000001,0.7092350000000001,1.7643240000000002,1.329258,2.3865380000000003,2.073988,2.411359,2.636709,4.913155000000001,2.002135,0.972309,1.400236,1.270622,1.176012,0.0,0.5040600000000001,1.01169,1.474924,1.895521,1.063597,1.085253,1.653805,2.619944,4.525155000000001,4.050492,1.7624650000000002,1.081834,0.310537,0.0,0.24534,1.133027,1.0854629999999998,0.21847399999999997,1.487742,0.6609229999999999,2.269589,0.771807,1.9665869999999999,3.039762,4.099423000000001,1.401015
PF3D7_0104100,1.708702,0.69547,0.569512,0.61114,0.64084,0.20421,1.113889,2.724801,2.7635959999999997,2.586456,4.878918,4.654469000000001,4.307517,8.312965,13.263577,19.302717,1.1950319999999999,1.40961,0.921643,0.5484760000000001,0.464858,1.002968,0.8897440000000001,2.1772549999999997,3.506469,3.538218,3.6899830000000002,4.276904,4.977263,6.758609,11.277569,18.665572,1.613418,1.63089,0.8324459999999999,0.7194470000000001,0.70444,0.512627,1.2329629999999998,3.817416,3.302161,4.234382,3.857989,3.5503940000000003,6.381342,8.039947,8.506333999999999,14.629644,1.98528,0.7272850000000001,0.6371319999999999,0.579379,0.439187,0.5836359999999999,1.589386,3.054163,3.814081,3.859322,4.237064,5.4885019999999995,7.1682380000000006,7.39348,13.967042000000001,22.819275
PF3D7_0104200,181.566742,110.00242,67.228638,65.47649,48.743796,39.219671000000005,41.686375,49.42792,51.878949,66.11612099999999,112.82128999999999,143.061687,158.962338,151.764722,159.684968,153.343061,164.838788,145.913907,93.62990400000001,67.868713,48.262758000000005,44.826198,38.531831,50.569008000000004,64.580524,81.54350600000001,130.795423,158.06473400000002,165.583518,161.84458,138.436668,155.418646,200.989379,143.397439,89.623446,66.089129,52.59476899999999,51.545898,40.634238,54.19714499999999,55.309656999999994,79.614313,95.512064,135.192035,176.370011,181.958221,182.55584,168.634716,193.4616,125.232358,84.372541,71.657955,43.404674,50.928882,53.507175,52.668904000000005,63.375764000000004,81.633473,134.0593,166.529879,177.78482,169.672335,172.671707,110.124917
PF3D7_0104300,209.32635,167.79051299999998,147.3415,139.129871,170.86908400000002,98.75545,74.839169,76.06608100000001,57.975353000000005,48.16793,62.274618000000004,61.1299,43.412087,53.152737,76.957112,66.122164,226.321897,218.48665699999998,145.443982,144.579579,114.308776,117.91668600000001,74.468806,79.663974,74.97086999999999,58.332886,58.887271999999996,60.577692000000006,56.38731800000001,58.335238000000004,67.196696,56.898286,174.004735,202.469659,175.717474,140.100665,136.07513,113.235658,87.775813,75.283784,59.521446999999995,55.856349,52.314137,48.032671,64.96086700000001,65.702375,61.985721,75.12767,214.667629,188.666652,163.55936100000002,154.591455,107.81868999999999,152.599311,112.387778,98.891959,78.155757,62.655618999999994,61.036184999999996,67.327261,70.866117,69.563962,90.843412,161.919864
PF3D7_0104400,32.006792,21.391139000000003,18.076683,17.488835,19.633059,12.282687,17.817389000000002,18.825506,19.242810000000002,23.524957,38.322443,38.192012,51.20357,58.133191000000004,83.001437,86.081757,27.179838,29.466593,21.549232,15.528082000000001,15.1611,16.151058,15.415476000000002,17.409565,26.673156,28.896453,35.881051,43.633921,54.739743000000004,65.10736899999999,75.819476,76.687711,25.226542000000002,27.491585999999998,21.265188000000002,17.048441,17.13562,15.755382999999998,16.459663,19.673866,23.30003,31.281145000000002,30.226024,36.670035,57.052618,61.677702000000004,66.22428599999999,85.411879,29.085613000000002,28.439626,16.797728,19.546197,13.63146,23.382618,21.314352,25.052246,28.597357000000002,31.134218,37.73151,43.723255,54.575763,53.567579,75.12928000000001,98.420929
PF3D7_0104500,34.374903,8.533128999999999,29.850125,43.772576,115.381074,49.802246000000004,62.880777,45.277469,44.19308,41.831232,68.36716700000001,77.86753399999999,84.87838599999999,74.979302,152.018496,121.430416,23.105313,17.229595,31.697119,39.500567,56.994737,61.21552,48.367806,50.246711,49.8234,50.890488,65.910577,81.62290300000001,79.89746099999999,76.373391,139.806326,109.23596200000001,10.634021,23.589828,35.386996,50.038381,54.001564,61.374356000000006,44.616774,51.398095,44.266560999999996,55.447803,55.244523,71.00474200000001,76.215946,82.441987,161.89051,139.952723,13.030303,19.017842,30.311352000000003,55.784779,52.818399,116.394502,71.095476,67.736689,56.992067000000006,59.256915,69.801884,74.43906899999999,70.140078,66.73180500000001,161.796299,251.673417
PF3D7_0104600,1.1540629999999998,0.566207,1.236323,3.1372169999999997,3.975811,2.397376,1.7968990000000002,1.78423,1.549492,1.847072,2.8706959999999997,3.109248,2.7714380000000003,2.736126,3.876356,3.757615,0.8858959999999999,1.201455,1.831878,2.5933580000000003,2.682413,4.415756,2.2737,2.043328,2.3416759999999996,2.311413,3.275035,3.419138,3.9998949999999995,3.1896619999999998,3.59881,2.535924,1.031572,1.775971,2.646487,2.87418,3.744528,3.627965,2.085493,2.1503,1.909399,2.455319,2.41155,2.433866,3.4748309999999996,2.977949,2.707631,3.738726,1.132651,1.1885700000000001,2.315833,4.065912,2.853761,4.121747,3.852879,2.901222,2.971422,2.48264,2.533115,3.2917699999999996,3.208797,2.497057,3.4977,6.78915
PF3D7_0104800,9.068745,2.012716,1.953931,1.384264,1.496853,0.934859,0.9765510000000001,1.662866,1.4187020000000001,1.7604939999999998,4.822815,5.658789,7.25577,9.514231,24.097057999999997,26.827609999999996,8.868625,4.36836,3.17392,1.179815,1.2329780000000001,1.4790450000000002,1.145476,1.193481,1.653821,2.204617,4.643018,6.463494,9.297866,9.381578999999999,19.86746,28.635459,4.878951,3.263343,2.880548,1.585384,1.7521220000000002,2.147177,1.1098709999999998,2.391283,1.8230000000000002,2.487015,3.845022,5.6289739999999995,7.655321000000001,7.095076,18.895138,21.176724,7.280726,2.85042,1.825566,2.1291450000000003,1.185538,2.6222790000000002,3.015739,2.27583,2.341375,2.675066,5.662473,6.9449119999999995,7.73204,6.023276,15.662701,6.726819
PF3D7_0105100,4.234501,0.191824,1.8944310000000002,2.44613,1.952775,2.120603,2.350243,4.180097,3.4834050000000003,3.264745,7.928928,9.513233999999999,15.785442999999999,14.815204999999999,89.353595,102.747478,3.6668410000000002,0.829361,0.578058,1.099613,2.26336,2.891278,2.0285740000000003,4.508436,3.950064,3.271599,7.2926649999999995,10.397791999999999,14.396111,13.675336999999999,93.12902,97.923451,1.290481,2.039257,1.350422,1.1369479999999998,3.2546880000000002,3.97344,4.4501040000000005,3.6172269999999997,2.685177,3.213356,4.572386,7.3699710000000005,11.162801,9.975173,50.851473,70.56845200000001,1.131739,3.03043,2.392655,3.4670769999999997,1.238432,6.722403,6.655839,5.00103,3.708595,3.5931,9.451217999999999,12.319325,15.698892,11.670499000000001,47.193044,20.750954
PF3D7_0105200,9.796891,6.2345440000000005,5.941107,9.281932000000001,13.535456,8.642958,9.098506,14.538585999999999,15.276701000000001,21.828577,45.370464,61.941115,47.477321999999994,48.956548,103.065089,82.592446,7.726713,8.147565,8.141181,6.703879,7.448136999999999,12.855325,10.105853,14.46972,19.858563,24.986707,49.293463,63.63499399999999,61.54243,52.303221,85.120325,69.998822,6.458355,11.680534,11.06293,9.06912,11.146581,12.0347,9.945336,18.792982000000002,15.304966,23.699374,34.488602,44.500911,60.503218000000004,50.442023999999996,80.43695500000001,86.737335,9.186521,8.750064,7.340659,12.850304,9.857264,16.896803,19.453286,17.481419,25.479267,25.296165,50.939291,58.098806999999994,53.371272,41.526058,89.977494,80.977512
PF3D7_0105300,37.853869,11.000243,12.330958,13.235095000000001,9.934080999999999,10.227303,14.868276999999999,21.895054000000002,27.33147,29.498727000000002,55.961063,51.240484,60.913911,81.522605,153.234221,214.28314100000003,39.149878,19.279073999999998,12.828553999999999,14.081902,12.829874,13.806799,10.233577,21.885946,27.504914000000003,34.186153000000004,50.247956,52.63264100000001,58.492259999999995,83.678375,142.983349,203.38221399999998,31.084740999999998,13.896567000000001,12.769737,18.120554000000002,9.650716000000001,14.493035999999998,14.941104999999999,23.094182,26.262095000000002,43.316390999999996,50.788643,48.691933,65.442572,80.906162,114.60306000000001,163.869301,28.090090000000004,21.222472,12.241339,16.747069,8.306173,14.701827,15.396689000000002,32.916447999999995,30.808177,52.356182000000004,58.043820999999994,58.082641,69.421758,79.09016,142.878268,105.298369
PF3D7_0105400.1,10.671863,3.290659,3.2865559999999996,2.334324,2.845273,0.541868,1.010182,3.132227,5.135065,10.787491000000001,15.074498,15.533669,15.855604999999999,12.591711,30.855806,45.645109000000005,10.458882000000001,5.922072,5.970477,2.505546,0.915803,0.44709,2.089318,2.311493,7.686555,9.576129,11.739239,17.734548999999998,10.098931,11.208375,25.643883,38.425011,8.114512,3.192198,3.032548,2.963493,2.5617650000000003,1.0695139999999999,0.0,3.8022910000000003,5.5789599999999995,13.588071,14.847226000000001,12.501305,13.804454000000002,15.72538,20.947859,40.124109999999995,7.72717,3.186803,1.1208200000000001,1.549459,3.040723,0.9491379999999999,2.917923,3.0096529999999997,10.683921,11.595367999999999,27.151507000000002,19.255016,19.797754,16.591295000000002,42.536204,15.899192999999999
PF3D7_0105400.2,6.104419999999999,1.785061,0.365452,0.23520500000000003,0.0,0.28464,0.363041,0.23085300000000003,1.6275879999999998,4.264173,9.061808000000001,6.390223000000001,4.481737,8.85483,9.750772,12.162861999999999,5.941822,3.024573,3.503861,0.268702,0.507497,0.617462,0.664006,1.040529,0.9613870000000001,6.2417489999999995,6.7312009999999995,7.222783,7.400197,4.587202,9.089045,13.481501000000002,2.593459,3.915664,1.178688,0.27519699999999997,0.701214,0.237033,1.121184,0.415079,4.608292,7.33874,8.099935,7.585780000000001,7.723072,4.479367,10.774675,17.501133,3.290079,4.071354,0.603615,0.0,0.87818,0.331061,0.0,1.465686,4.6040529999999995,6.660388,9.027961,6.615749,9.216648,6.476503,16.335532999999998,9.160844
PF3D7_0105500,1.40673,0.434572,0.31195900000000004,0.722522,1.385515,0.662275,1.213215,0.774608,1.575282,1.3356290000000002,2.9148,3.613108,5.57483,6.122106,14.200092000000001,12.695319,0.674953,0.486548,1.316816,0.452225,0.698395,1.521731,1.216955,1.320088,1.571591,1.6624919999999999,3.341508,4.122945,7.772183999999999,8.347191,11.801431,13.978447000000001,0.8539899999999999,1.3337860000000001,0.702703,0.9544309999999999,1.038564,1.391843,1.035628,1.119376,1.8055830000000002,2.129825,2.230211,3.211239,5.771418,5.976099,12.950555,11.986702000000001,0.504111,1.011611,0.762767,1.429949,1.021751,2.4446060000000003,1.542953,2.04628,1.9812290000000001,1.689978,3.0591209999999998,3.617295,5.084919999999999,6.059223,11.037521,4.621742
PF3D7_0105600,4.474655,4.233546,6.087385,19.316907,19.487088,19.415383,17.199523000000003,20.294176,16.038027,15.370009,20.635047,19.590876,16.869189000000002,19.246853,18.563916,15.755787,3.9160209999999998,6.0328610000000005,11.428716,17.436295,22.001102,28.061128000000004,20.518669,21.659964000000002,21.739775,19.829722,19.136465,20.162574,22.509155,21.391057,15.188629999999998,13.735192999999999,5.156405,6.882739,13.627117000000002,18.226384,23.280874,24.037060999999998,20.822422,21.802432999999997,16.802369,18.923751,17.433491,16.917456,22.024206,19.578402,14.428423,16.729306,5.800705000000001,6.053538,11.894458,22.650591,18.294867,22.108683,26.472860999999998,19.574195,22.155882000000002,19.297242999999998,19.919666,20.179524,22.39551,19.694724,15.983683,17.379719
PF3D7_0105700,5.469231,2.64289,3.814493,3.8199099999999997,8.622689999999999,3.319176,4.4773309999999995,5.037163,4.893768,4.731367,7.58753,9.104524000000001,14.358482999999998,22.155201,46.571236999999996,45.996571,4.797928,3.6326330000000002,3.332786,3.9832330000000002,4.150481,4.615839,3.593968,5.373059,6.305715,5.793137000000001,8.026454,10.701952,16.297376,25.57379,42.826863,42.993161,3.052757,3.7791959999999998,3.915504,4.212413,4.9524099999999995,4.614991000000001,4.14222,5.770965,5.275493,5.913263,5.699086,6.619763000000001,16.113829,23.519538,27.463998999999998,41.326845,3.637224,4.595917,3.4340589999999995,4.933804,3.406022,11.234022,6.125013,9.411186,6.638302,7.032978,8.497862,10.855017,14.256777,17.115485999999997,30.216222,100.535164
PF3D7_0105800,8.207846,3.306496,2.615256,3.038698,4.483848,3.101575,5.155931,7.281483000000001,7.288247999999999,7.724765,14.096288000000001,15.676376999999999,22.64242,33.499666999999995,86.30955,97.139775,6.288406,4.09209,2.587457,2.8223580000000004,3.3648379999999998,4.206586,4.875184,6.489792,8.887789,9.660414,12.911453,16.832974,24.377139,33.226477,80.05293499999999,89.883567,4.209525,4.777101999999999,4.017501,3.4675830000000003,3.9950930000000002,5.1357349999999995,4.578386,7.513414,7.695130000000001,9.698146000000001,11.263244,12.416063000000001,21.894944,26.933233,47.467383,73.201859,4.943633,4.845552,2.350381,3.718472,2.917752,8.188835000000001,7.25593,9.960189,10.879496000000001,11.164776,13.863614000000002,17.458112,21.264963,23.283661,56.730288,78.89809699999999
PF3D7_0105900,2.2644279999999997,1.314563,0.351734,1.812066,0.7473810000000001,2.95958,1.912664,2.9967610000000002,2.061964,3.4143589999999997,6.313503,10.015315,10.910992,12.623462,23.353568,22.129162,1.825289,2.892332,2.90638,1.7944240000000002,1.534001,4.0868199999999995,2.051861,2.898812,2.6546819999999998,3.525325,7.5075270000000005,9.861415,12.842414999999999,13.496063000000001,17.826701999999997,18.705092999999998,1.8316400000000002,3.2769220000000003,3.1089990000000003,1.973691,3.6046440000000004,4.233682,2.65965,3.8187,2.604076,3.523018,4.7761309999999995,7.411579,12.227291000000001,9.195481,13.069372999999999,16.57414,3.7819019999999997,1.7185650000000001,2.3020549999999997,3.2308619999999997,2.235369,1.31695,5.788829,2.369011,4.893483,4.200145,8.075417999999999,11.236085000000001,11.107836,8.801637,14.613269,27.088499
PF3D7_0106000,6.468533,2.2837549999999998,2.045114,2.7174810000000003,3.9946269999999995,2.295764,3.1768810000000003,4.796714,4.65602,5.177643,11.352478,11.5153,13.028878,18.782799,51.660509000000005,59.842957999999996,5.939648,3.840322,2.448426,2.468332,2.371797,3.5686480000000005,2.722526,4.153696,6.307503,6.392532,9.426552000000001,11.463078,14.797551,18.106625,45.918042,56.835468999999996,3.555795,4.717958,3.2401020000000003,2.633126,2.943605,3.2796819999999998,3.442668,5.536494,5.567424,7.512921,8.956341,9.343307000000001,15.474492999999999,18.001591,30.329906,47.846882,3.509635,2.62785,2.702012,3.9918370000000003,2.684164,5.499576,4.946857,6.719453999999999,7.478391,8.583891,11.47902,13.227039000000001,15.754592,15.555057999999999,40.113661,59.38458000000001
PF3D7_0106100,29.915674,14.235389999999999,20.831617,36.737332,45.387176000000004,34.031825,40.937959,44.844507,39.740519,41.767576,64.11810200000001,66.48707399999999,62.787585,62.11600000000001,123.027497,112.331951,20.493311,21.945324,34.223652,33.771325,33.494747,53.428512,40.26043,44.147542,45.351233,46.995872999999996,64.211303,71.314195,69.434795,63.54950600000001,106.110102,107.28346200000001,14.319075,34.443238,35.726265000000005,37.970917,40.367441,45.909847,40.766695,51.388515000000005,36.674609999999994,47.464588,53.532198,65.64799599999999,61.589677,64.092098,112.33339099999999,102.587225,23.732978,21.092420999999998,26.861665999999996,45.278518,37.721740000000004,58.01779499999999,65.073411,51.307215,49.211115,49.622599,65.78531,68.45480699999999,62.221988,55.907904,115.44842299999999,65.421784
PF3D7_0106200,2.978514,1.491579,1.301504,1.877475,3.2305099999999998,1.373681,0.761914,1.5225469999999999,1.425475,1.5181440000000002,2.94827,2.545843,2.9231759999999998,5.052239,15.23807,21.277423000000002,3.3288309999999997,2.566362,2.880305,1.574717,0.993509,1.920956,0.6150399999999999,0.990867,1.87258,1.987632,1.6279219999999999,1.9756669999999998,2.07384,3.9829660000000002,14.591764000000001,21.116703,1.6157350000000001,3.3064139999999997,4.946915,1.2364030000000001,1.083558,1.7312740000000002,1.2796610000000002,1.620588,1.7970080000000002,2.387142,2.554494,1.774782,3.271744,3.79547,9.04653,14.108827999999999,1.594107,2.661,1.9477529999999998,2.781916,1.349488,1.8740900000000003,2.283387,2.165232,2.783474,2.124168,1.8022169999999997,3.333286,3.52736,4.010349,14.689406,9.245092999999999
PF3D7_0106300,154.160198,171.470047,198.341606,206.15051200000002,238.67028399999998,183.754724,184.970008,174.196974,168.01190400000002,155.733934,160.18614,149.88529499999999,163.07638799999998,184.875993,255.84408599999998,270.469252,162.461206,197.749861,189.930477,201.14956,203.743311,200.16808500000002,180.366407,184.669764,183.81685,169.75383100000002,153.777536,159.177068,178.156403,201.610861,249.76556000000002,269.477537,143.680603,202.18590600000002,205.221848,206.236932,207.055477,193.143867,185.385878,180.43731499999998,180.21202,164.071139,154.108468,133.386215,191.804652,204.814979,220.789008,262.122973,156.17443799999998,216.31794100000002,200.931391,224.661332,187.380762,232.67104500000002,211.474248,213.590152,190.961291,167.663652,165.45707,165.23589099999998,192.849482,198.17192,250.75735099999997,245.09675099999998
PF3D7_0106400,169.87121000000002,108.467684,194.159438,151.101953,311.975845,119.179258,146.467494,127.94736100000001,134.12622,136.03239299999998,211.85821600000003,256.184621,128.102956,113.16771899999999,261.667015,198.542277,176.68735700000002,192.017635,152.78086100000002,142.46623,139.520782,179.94849,113.83566499999999,142.2585,170.303779,165.92396399999998,202.406725,215.901436,162.019481,119.320897,238.84522,168.1532,75.934873,170.06723200000002,181.4657,155.906034,164.426836,169.151343,120.952075,150.233482,139.34430700000001,172.917123,178.02103400000001,180.529382,159.019015,141.43733500000002,301.156051,252.588308,99.773669,167.384128,114.212989,202.169893,144.527462,309.652404,175.782738,209.121102,191.042163,171.447994,220.134775,212.368177,168.34268799999998,136.076547,348.07221200000004,287.27619300000003
PF3D7_0106500,2.067244,1.60988,1.414958,1.592092,2.5860000000000003,1.006802,1.3369520000000001,1.71842,1.232356,1.271415,2.246705,2.617458,2.382268,3.7410370000000004,14.142388,15.934752,2.1343330000000003,2.619214,1.6040020000000001,1.304616,0.940522,1.913747,1.151101,1.623235,1.6551080000000002,1.49081,2.174159,2.291287,2.86823,3.665292,11.320228,14.123895999999998,1.145184,2.407736,2.1124419999999997,1.479573,1.668149,1.7752139999999998,1.248691,1.830142,1.371224,1.535514,1.774615,1.828702,3.3912419999999996,3.6228839999999995,6.273092,9.521945,1.392757,1.3893440000000001,1.401789,2.4395279999999997,1.3040370000000001,2.834089,2.733115,2.0721990000000003,2.568939,2.0189779999999997,2.0955369999999998,2.953905,3.8871839999999995,3.8601589999999995,10.447942999999999,20.757735999999998
PF3D7_0106700,127.128281,120.24801200000002,133.689848,128.273226,185.2176,101.01367900000001,96.371081,92.371847,81.271434,83.16295799999999,113.704148,106.562546,81.387508,83.738987,105.669849,86.57649,119.36808700000002,143.137876,123.41218899999998,124.81286000000001,119.009173,116.30176399999999,88.84351600000001,101.568821,96.016859,99.475891,112.501084,110.164479,103.476639,92.624408,95.701708,75.429948,87.11932,133.47042199999999,128.821047,118.24061,124.912602,117.69523400000001,92.231662,95.785896,83.831388,91.168982,95.508549,91.38063199999999,107.93223,100.91096,97.017395,101.333352,100.38494399999999,143.152065,125.80966699999999,125.72370900000001,116.673956,170.63105,117.699771,125.90258899999999,98.939464,92.365081,100.264983,109.64308799999999,115.08981499999999,101.646808,116.79722,207.448509
PF3D7_0106800,15.087654999999998,7.043144,6.472445,15.32214,19.534601000000002,15.753898000000001,23.249245000000002,34.100613,33.340891,41.546215000000004,58.742817,63.974926,113.19374499999999,128.155215,127.985367,166.606244,11.651448,9.05702,9.785746000000001,13.334332,15.658266000000001,21.415116,20.111848000000002,32.627218,43.629544,44.203621000000005,61.668138,78.87100500000001,99.74913199999999,125.09727099999999,133.439741,158.358587,12.781742,11.871571000000001,11.454449,14.100361999999999,15.735145000000001,21.125693,25.319743,37.619408,43.272918,48.428746000000004,47.748796,67.773434,105.450724,112.84027900000001,120.69018100000001,137.799157,7.947433999999999,11.935947,8.171983,15.660124,13.623276999999998,27.503733,24.00584,41.185132,45.517103000000006,48.616762,63.872907999999995,79.62469499999999,85.410655,99.142949,120.862749,109.563341
