"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_1104300",26,95,1564,942,114,340.003,73,212,101,26,161.441,107,4,55,19,2490.23,45,104,65,335.001,168,219.006,29,63,31,204,27,201,297,57,263,629.003
"PF3D7_1104400",276,1542,15758.974,5502,753,3574.47,987,3967.1,821,217,723.308,1939,56,316,339,16498.277,404,460,1000,836,1708.014,1133,400,1310,246,1187,158,2436,4685,343,2913,8925.601
"PF3D7_1104500",0,0,2,0,2,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1104600",0,0,18.223,2.002,2.001,1.001,0,1.001,0,1.001,2.051,0,0,2.01,2.003,12.011,0,0,0,2.002,0,0,0,0,0,3.004,0,2.003,2.003,0,3.006,0
"PF3D7_1104700.1",17,0,5820.236,1846.683,31,522,75,610.593,0,0,32,34.554,4,0,102,2357.592,0,5,75,0,1,300,12,332,0,85.091,0,331,628,48,160,808.641
"PF3D7_1104700.2",0,4,60.298,21.317,0,0,0,3.407,3,1,0,15.446,0,6,0,21.439,1,0,0,3,0,0,0,0,6,2.909,0,0,0,0,0,15.359
"PF3D7_1104800",35,0,5913.632,2503.999,21,487,107,1302.068,0,1,54,50,5,13,132,3825.98,2,0,127,0,1,656,25,517,16,170,0,237,806,60,253,1527
"PF3D7_1104900",7,5,54,15.062,22,23.004,12.009,3.004,6,3.006,12.002,14.164,1.001,4,1,44,9.016,3,5.007,30.001,65.016,1,12.063,1,4,1,1.997,0,4,4,3.002,6
"PF3D7_1105000",3873,12802,13216.815,16880.428,27746.135,25443.427,10044.068,9125.145,8318.316,6438.976,18633.509,22753.851,2848.997,9809.959,543,17805.001,16169.244,18199,12701.018,11379,27596.84,3139.888,6708,1853.984,3293,1842,4809,3336,6329,9049.51,4352.001,17377.351
"PF3D7_1105100",616,3889.024,92162.066,37704.169,8907.03,12302.215,2558.992,26251.369,3887.999,689,5857.691,4978,273,2279,901.053,84070.026,2030,5942.001,8024,13146.628,7862.626,8192.427,3647,11274.998,480,6261.079,1421,8820.997,15288,648,15823.96,52689.981
"PF3D7_1105200",1,1,45,1,38,5,3,1,0,1,16,0,0,10,0,12,6,7,1,21,8,0,0,0,1,0,1,1,2,18,1,0
"PF3D7_1105300",18.024,19.439,218.876,204.155,278.526,55.844,18.509,159,65.813,20.103,201.45,13.294,4.044,43.179,8.127,362.263,70.213,59.022,18.191,112.308,126.12,44.447,23.586,84,3.224,10.067,53.262,42.565,34.004,163.88,13.617,145.377
"PF3D7_1105400",4846,12510.948,64082.938,40810.824,26031.117,41390.216,13207.014,22050.508,11527.218,8406.066,27498.67,28484.823,3096,11320.038,1713,49684.836,24046.593,18988.227,17420.846,13190.799,35092.676,5399,6567.705,4794.488,5008,5509.946,6386,12060.997,18830.337,12422.992,10640.951,40263.615
"PF3D7_1105500",22,17,287,35,139,103.019,13,54,42,28,234,25,16,47,0,252.02,59,126,16,158,133.08,10,16,5,12,10,30,48,43,52,72,44
"PF3D7_1105600",1748,4122,30547.43,7810.873,7610.214,13564.291,3665.219,6998.214,2772.017,1765,8465.002,6915,1115,4124.534,478,22334.753,6272.604,5798.595,3359,10235.227,19016.315,1570,2086,1540.103,1652,1189,1877,2641,6644,4719.999,2539,4748
"PF3D7_1105700",2308,3228,4021.175,3278,7739,11738.051,4657.224,2870,2827,1883,10843.579,7994.348,1080,3419,196,4034.652,10016,5900,4661.568,7231.774,12051.451,420,3380,280,1813,306,1534,332,903,4673.317,485,2386
"PF3D7_1105800",499,525,10006.66,1991,807,4080.2,759,1434,492.457,302,1208.047,1041,95,420,205,10462.462,530,460,420,1291,2393.056,1101.37,428,483,260,425,179,460.004,1022,419,644.01,1805
"PF3D7_1105900",6,2,8,0,0,3.992,1,1,3,0,3,0,1,1,1,4,0,1,2,1,2,0,1,1,1,0,0,1,0,2,0,1
"PF3D7_1106000",1404,1217,6249.003,2345,1800,9695.275,2202.158,1659,1207,703,3350.128,3846.014,343,1092.223,151,5248.645,1879.035,997,1544,3994.015,7844.666,561,1181,322,901,252,556,366,846,1140,815,2176.369
"PF3D7_1106100",21,22,765.117,140,40,179,52,36,19,5,60.978,72,3,11,6,277.961,25,34,27,76,79,42,17,12,18,14,5,32,26,18,13,82
"PF3D7_1106200",3,0,51,47,3,17,2,0,0,0,4.022,7,0,1,0,34.039,0,0,2,0,1,14,0,3,1,1,0,0,0,0,3,1
"PF3D7_1106300",63,0,6841.813,1849,47,581.076,84,594,1,3,54,56,5,17,133,7125.789,4,2,45,22,3,1020.018,18,206,12,124,0,89,315,32,57,436
"PF3D7_1106400",0,0,64.002,31,0,1,0,20,0,0,1,0,1,0,0,87,0,0,0,0,0,10,0,3,0,0,0,2,29,0,0,1
"PF3D7_1106500",75.056,172.029,4292.448,1215.554,305.146,1120.521,172.058,251.188,95.114,41.013,226.115,642.127,2.001,79.022,89,3253.627,76.021,87.928,168.78,729.096,520.266,307.154,201.189,83,67.003,118.08,37.006,95.042,223.002,75.299,189.041,1357.132
"PF3D7_1106600",5,4,239.083,107.866,22.007,52.008,11,10,1,0,19.007,25.001,0,2,4,99.016,3.016,3,12,24,6,14,12.001,6,7,24,2.365,8,15,3.001,10,80.004
"PF3D7_1106700",207,465,2269.004,845.003,580,2390.031,536,159,354,335,650,1079,30,223,54,2654.603,150,302,400,1214.019,1603.562,205,326,75,79,91,144,168,237,116,160,993
"PF3D7_1106800",85.038,76.294,382.976,226.016,272.006,296.296,95.735,21.811,103.065,61.887,253.852,130.396,13.001,59.1,5,308.987,117.042,105.66,122.622,577.029,689.795,26.951,73.241,8.077,15.867,10.035,27.445,18.964,19.721,130.843,23.829,68.876
"PF3D7_1106900",0,2,19,7,4,9,2,0,3,1,7,7,0,1,0,17,0,2,6,39,38,1,0,1,1,1,1,2,0,1,0,0
"PF3D7_1107000",382,352,1442.151,889.992,437.99,1642.179,577.75,428,297,135,569.164,1180,30,142,44,842.007,112,332.761,464,529,1213.575,81,371,128,200,60,126,66,115,147,155,872
"PF3D7_1107100",6,0,13.001,2,47.01,10,3,0,4,1,25,0,0,8,0,23,1,12,2,26,12,1,1,0,0,0,3,1,3,15,7,0
"PF3D7_1107200",16,26,1112.098,218,51,400,75,30,8,17,56,182,0,3,21,872.023,2,9,37,95,119,73,32,15.001,14,40,3,19,39,15,15,233
"PF3D7_1107300",8669.533,3019.297,62887.478,15894.123,32708.728,42684.969,12666.538,2231.46,6779.179,6921.863,46309.959,9740.535,1199.017,15390.503,1228.999,47458.943,35892.743,4217.392,6716.333,36454.556,78282.722,4145.473,7675.332,721.983,4651.668,4167.996,2654.472,1579.456,2563.011,19134.249,2531.084,7059.793
"PF3D7_1107400",69,8,708,466,157,124,25,238,41,12,172,32,7,56,19,384,49,130,20,76,19,111,26,86,20,17,16,23,168,58,12,93
"PF3D7_1107500",128,414,1313.34,777,525,1559.012,437.032,454,176,72,417,956,32,114,34,709.003,191,385,637,460,769,148,158,119,62,44,63,126,174,211,143,661
"PF3D7_1107600",66.056,16.037,67.868,27.316,156.656,85.922,31.043,5.002,36.43,20.889,157.066,4.008,6,39.072,3,55.908,65.884,23.019,20.822,168.932,117.089,6.006,25.057,0,25.229,8,12.008,8,6.024,68.721,6,5.008
"PF3D7_1107700",1325,1266,5155.854,1550,3745.052,7162.972,2089,422,1301.165,1223,6064.089,2324.523,348,2050,141,5950.687,3611.105,1060.165,1130,7463.797,11084.489,488,1633.222,117,814,266,894,275,390,2158,635,1260
"PF3D7_1107800",490.242,57.009,87801.459,30640.008,1447.24,4712.453,1123.375,5883.096,189.028,52.002,2319.489,400.037,40,288.28,2449,152706.478,286.416,1081.328,1111.006,3290.881,90.587,12372.898,931.383,3471,214.249,6195.068,70.002,8001.171,8695.364,1700.352,5595.86,19363.236
"PF3D7_1107900",193.991,91.084,7243.449,705.134,1042.997,1148.647,201,109,297.002,100,1187.099,186.013,35.89,301.952,112,4955.014,369.908,252.923,148.88,1620.912,1081.016,351.967,307.001,43,106.553,228,143.02,321.486,309,437.31,281,184
"PF3D7_1108000",1641.993,2506.563,16717.402,4468.911,9576.22,12168.843,3447.292,1667.527,3217.999,2184,8745.451,4303,635,5267.097,357,26217.002,7048.166,2483.618,2783,11386.415,18134.642,1531.978,3040,666,1443.746,1178,1915.994,1694.36,1548,4727.986,1185,3560.232
"PF3D7_1108100",199.006,83.001,1171.098,97.864,2082.296,769.015,327,100,322,262.963,1678.114,231,67,825,34,1489.855,648.973,512.742,177,802,964,133,458,17,176.961,117,217,122,89.001,524.001,83.196,119
"PF3D7_1108200",27,47,326,144,254,324,63,36,53,49,135,157,4,53,7,202.009,79,93,57,163,401.002,14,59,8,33,10,21,38,43,64,24,63
"PF3D7_1108300",12,21,95,52,127,102,24,10,26,22,58,55,6,18,1,43,39,40,34,43,93,5,24,2,13,4,10,21,9,41,4,38
"PF3D7_1108400",1586,2486,9740.672,4719,6200.12,11666.651,3085.987,2280.999,2796.654,2006.909,7727.754,4464.001,810.901,3239.866,226,14518.172,8164.244,3073.755,2672,6859,12056.528,839,2144.985,515,1199.998,752,1545,1067,2223.719,3264.245,1320,3554
"PF3D7_1108500",69,175,470.195,146,723.88,230.039,63.013,47,168.083,62.091,519.539,436,37.099,152.145,15,310.078,582.203,262.245,123,209,164.001,26,87.015,7,30,14,32,67,182.281,238.755,32,66
"PF3D7_1108600",713,1838,78146.123,18756.7,3798.766,6211.812,2032,10833.239,2667,809,3708,5681.532,325,1211,1189,65930.213,1620.064,2891,3081.126,3964,6011.69,4655,1457,4328,692,4218.831,879,10154,16045.124,1753,6899.048,19354.038
"PF3D7_1108700",1112,1804,16800.411,8711.03,4950.049,6721.5,1543,4258.064,1647,1697,3997,3000,541,1504,441,18878.485,5083.159,2245.953,2046,2436,4815.697,1829,1289,1206,766,1523,1109,2511,4216,2008.427,1654,5543
"PF3D7_1108800",3,1,34,6,10,4,3,8,4,3,4,1,4,1,0,12,5,3,1,1,4,3,2,0,1,2,4,7,10,12,1,1
"PF3D7_1108900",32,24.019,1007.525,161.04,62.34,166.533,46.002,54,32.004,25.068,57.219,117.002,7,17.003,27,905,26.039,42.001,21.002,161.088,79.572,60,30,18,11,50.016,15,52.868,70.003,40.987,95.009,139.036
"PF3D7_1109100",119.023,8,526.719,15.005,437.031,155.027,47,11,116.001,8.08,652.04,8.064,10,266.087,16,446.063,213.004,98.003,22,955,175.344,7,114,2,4,27,25.784,15,18,374.464,19.004,9
"PF3D7_1109200",64,15,289,16,210,161,30,19,58,28.961,327.998,27,14,168.004,9,309.02,225,82.006,19,621,204,16,69,3,6,21,11,11,21,197.016,14,12
"PF3D7_1109400",2453,5338.24,28567.57,13461.012,16112.641,16693.771,4670.922,8399.685,5132,4383,14295.253,8895.347,2289,7135.769,735,39685.095,13556.187,8865.475,4603,11291.805,22179.031,2156.479,3147,1931,2473,2538.123,3656,7126,9336.875,6471.259,6028.502,11394
"PF3D7_1109900",1076,2347,23242.132,9420.418,6610.116,9955.708,2352,5297.45,2217,2262.986,5194.026,5440.381,871,3414,411,19587.89,7324.014,4193,2998,4002.814,12076.019,1319,1504,1784,1259,1323,1349,3409,6323.941,2859.669,2769,8277
"PF3D7_1110000",89,59,1099.331,138,625.886,240.875,71,153,179,89,776,96,60,270,22.999,459,482,348,90,705.468,519,139,174,52,57,32,80,180,378,533,101,72
"PF3D7_1110100",91,75,1798.11,391,478.265,305,143,109.014,99,32,587,284.101,14,149.002,45,3015.518,143.065,165,118,577,341,146,93,35,36,190,67,168,236,257,113,440
"PF3D7_1110200",6338,11884,16160.82,15209.74,40799.694,37469.541,13414.95,7513.002,11795,10190,47095.5,18990,5497,22455.996,856,22133.172,36173.573,15738.018,10088,30325.254,52099.667,2446,11378.029,1246,5874,1171,9662,2678,5687.128,18313.489,1489.002,7444
"PF3D7_1110300",681,429,3280.754,1105,2509.368,3897.805,1184.092,479,808,489,3846.049,1264.021,222,892,103,2452.064,2415,598,594,1433.958,3124.045,245,464,93,315,202,417,198,308,1509.724,230,358
"PF3D7_1110400",15917,8516.004,67615.203,23948.703,56822.177,83076.789,25429.868,4531.406,16529.307,13758.875,75246.418,21601.235,2285,22942.405,2130,91867.967,44409.545,8511.407,16605.706,49299.037,115122.447,8692.139,18196.44,1475,10519,8553.342,5258.035,2693.005,4414.007,32152.943,5729.457,13710.728
"PF3D7_1110500",47,44,3154.143,689,426.32,410,103.005,224,129,15,392.788,200,11,149.991,115.998,2609.789,170.09,77,83,398.002,189.065,329,150,78.001,22,162.015,35,142,274.001,255,210,744
"PF3D7_1110600",3,5,8,13,163,30,21,0,14,4,135,2,2,52.004,0,27.021,25,29,17,32,111,2,6,2,2,0,8,0,3,46,1,4
"PF3D7_1110700",4,1,22,1,74,6,3,2,5,1,37.948,3,0,21.075,0,5,11,13,1,16,9,2,3,0,0,0,4,1,1,23,0,2
"PF3D7_1110800",3,12,19,7,99,23.006,16,1,23,3,90,3,3,37,0,16,30,24,13,154,124,1,27,0,7,0,11,1,0,61.003,1,0
"PF3D7_1110900",955,1322.998,2689,896,3103.029,5597.783,1459.012,343,1093,833,4396.606,2399,360,1869,80,1661.893,2739.976,1318,850,4782.039,8306.799,126,1124,64,759,73,723,68,210,1994.997,109,285
"PF3D7_1111000",557,367,477,415,717,1791.666,640,142,516.022,252,1286,843.15,141,369.999,29,405,743,375,272,913.009,1273.003,57,310,27,330,19,231,9,72,407,27,313
"PF3D7_1111100",4,1,137,103,173,12,2,25,13,0,50,9,2,22,3,74,27,45,2,69.999,20,6,8,4,3,0,3,6,11,63,3,31
"PF3D7_1111200",99,130,3137.921,619,650,705,132,266,113,86,488,180,18,220.271,50,3026.007,263,179,99,637,648,299,113,87,44,146,77,186,338,273,212,473
"PF3D7_1111300",113,140,447,202,357,308,106,86,148,65,410,226,12,85,26,344,104,198,110,260,237,57,76,38,62,99,63,132,166,198,99,283
"PF3D7_1111400",26.877,74.997,506.099,149.291,199.071,157.46,48,75.995,72.303,29.481,148.037,85.183,14,52,14,341.964,36,132.336,54.934,168.112,117.757,14.005,37.927,27.001,4,48.644,35.401,111.22,127.998,46.194,135.46,206.837
"PF3D7_1111500",14.123,41.003,616.901,62.709,109.929,182.685,26,42.005,36.697,9.519,84.963,40.817,4,45,5,354.17,19,59.665,29.066,177.888,139.246,13.995,5.071,17.999,5,16.356,15.599,45.78,54.002,28.806,119.54,115.163
"PF3D7_1111600",25,5,125,3,108,22,4,6,40,3,77,10,3,123,3,58,18,90,5,46,22,1,8,1,1,6,10,9,13,46,45,19
"PF3D7_1111700",216,164,245.02,138.019,394.08,473,184.338,25.05,169,111,411,278,17,133.869,20,250,141,136,93,643.326,423.903,43.118,179.161,9.121,90,31,93,28.001,42.158,198.127,44,158
"PF3D7_1111800",15,13,53,14,20,62,7,9,15,7,22,46,0,13,0,71,6,18,26,46,58,0,6,2,11,4,3,0,11,6,3,15
"PF3D7_1111900",0,0,7,14,1,4,0,5,1,0,2,0,0,0,0,29,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
"PF3D7_1112000",25,28,465,89,35,175,54,52,22,14,31,90.999,7,20,3,385.088,46,34,48,138,259,27,21,27,16,14,9,28,72,33,25,77
"PF3D7_1112100",93,7,421.305,155,362,205.004,39,23.007,68,26,243.002,89.001,5,74,7,642.024,148,71,36,449.009,215,92,54,10,36,9,14,23,27,160.001,15,102
"PF3D7_1112200",0,1,44,17,4,6,1,16,2,0,0,0,1,2,1,13,0,0,0,4,0,3,0,11.044,1,0,0,2,6,2,0,0
"PF3D7_1112300",0,0,14,24,8,1,2,0,1,0,0,0,0,1,0,25,0,0,2,1,0,4,0,3,0,0,1,0,0,0,0,6
"PF3D7_1112400",5,1,110,91,0,13,2,21,1,0,1,4,0,1,1,79,1,0,1,4,2,22,3,7,0,1,0,9,3,3,4,37
"PF3D7_1112500",182,187,948.02,299,1046,682,264,137,252,134,763,472,58,236,21,871.126,410.001,362,164,894.392,886.259,105,198,24,99,83,100,124,128,179,97,239
"PF3D7_1112600",0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0
"PF3D7_1112700",0,7,10,12,92,21,3,2,16,5,21,20,0,5,0,7,8,12,4,26,20,0,5,3,0,0,5,6,2,8,1,14
"PF3D7_1112800",0,4,4,5,42,4,2.478,3,2,7,20.001,4,0,7,0,3,2,5,5,7.678,7,1,2,0,0,0,5,1,0,4.142,0,6
"PF3D7_1112900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"PF3D7_1113000",0,5,6.001,1,24.007,13,3.871,0,3.058,3,11.017,7.002,2,2,0,2,6.948,3,4,9.003,23.018,0,3,0,3,0,1,0,0,4,0.878,0
"PF3D7_1113100",1414,1427,14054.863,3989,6008,8880.857,2590,1256,1496,1699,7061.215,2957.557,303,2103,331,14424.179,3955.055,1651,2248,3757.135,10596.036,1585,1644.3,352,822.569,1005.999,876.969,776,1418,2794.99,1000.649,2823.86
"PF3D7_1113200",182.134,118,1915.874,347,606,673.185,228,183,122,104,593.721,277,70,205,28,806.228,436.349,178,161,340.668,686.272,83,99,27,124,46,130,166,250,425,119,225.004
"PF3D7_1113300",81.999,30,833.165,78,457,103.049,18,55,82,14,372.279,28,29,130,12,417,100,198,24,153.332,108,15,41,7,16,36,54,74,91,224,32,59
"PF3D7_1113400",1943,3277.232,13924.837,7305.706,6774.263,16208.809,5192,3679.998,4478.171,1838.523,8558.025,7532.229,1158.025,3874,398,10975.323,6898,3237.485,3857,5836.939,14748.087,1269.911,2336,929,2161,730,1961,1405,2296.974,2978,1611.032,5277.891
"PF3D7_1113500",209,434,4088.471,1344,1252,1254.762,237,635,602,260,1216,588,140,337,98,3812.248,482,746,379,1139,1582.128,356,220,207,147,312,290,662,839,469,461,1074.142
"PF3D7_1113600",555,1719,4652.898,1303,2895,3773.051,1187,868,609,922,4057.119,1828,386,1761,87,4627.021,2757.177,1791,872.04,4466,5789.217,316,1089,143,426,250,634,469,840,1633,514,978.044
"PF3D7_1113700",155,311,3023.002,456,920,1270.002,352,380,248,141,1023,798.33,56,457,57,2288.002,389,551,161,1311,1092.994,137,280,82,90,174,112,493,425,443,331,774
"PF3D7_1113800",1,1,210.546,66,13,6,6,36,0,1,8,2,2,4,9,167,3,1,2,0,2,30.751,1,15,1,26,0,12,80,5,26,72
"PF3D7_1113900",7,3,12.002,5,103,19,2,3,8,5,62,0,0,33,0,23,11,24,9,19,47,0,3,0,4,0,8,3,1,19,9,1
"PF3D7_1114000",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PF3D7_1114100.1",68.744,161.517,1388.754,255.73,256.117,478.476,338.987,114.599,114.02,27.945,617,539.599,5.4,130.244,44.802,711.276,269.914,192.727,216.703,481.844,551.811,150.034,91.93,44.068,82.872,63.875,0,170.209,188.036,379.983,71.375,278.561
"PF3D7_1114100.2",261.356,66.483,1010.254,267.27,232.883,717.797,187.013,187.401,75.98,34.055,477.969,196.401,36.6,40.756,28.198,745.193,80.086,64.273,132.297,221.156,301.366,78.966,134.07,58.932,72.128,57.125,86,190.791,163.964,180.017,151.625,258.623
"PF3D7_1114200",643.195,2235,6608.707,2574,4490.585,6349.947,1755.17,2096,2135,965.999,4399.521,2905.599,917,3153.108,176,7619.125,4304.937,2909,1533,5305.986,10025.243,267,1014.198,359,923,546,1386.09,1691,2344,2082.22,1672.001,2738.004
"PF3D7_1114400",2,0,491,233,7,10,3,79,2,2,11,4,0,1,2,238,0,0,1,2,3,21,2,14,3,14,2,6,21,3,9,91
"PF3D7_1114500",1,0,152,70.034,0,11,2,15,0,0,1,2,0,1,1,52,1,0,2,2,3,16,2,8,4,1,1,3,7,0,0,19
"PF3D7_1114600",0,0,12,6,2,1,1,0,0,1,1,1,1,0,0,5,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1
"PF3D7_1114700",2648,4601,9831.426,6371,17370.758,18233.3,5192.061,3772,4875.99,3781,17813.648,11001.978,1639,8645.552,300,12495.341,9512.669,7041.515,3425,14652.761,21383.507,794,4601,486,2469,787,3221,857,2112,6933.579,1885.095,3585.053
"PF3D7_1114800",1,2,0,0,4,0,0,0,0,0,2,0,2,3,0,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"PF3D7_1114900",7,7,5,5,216,43,22,2,20,9,142.008,5,4,44.001,0,55,8,7,5,29,45.001,2,24.997,0,11,1,16.001,0,0,69.001,2,2.005
"PF3D7_1115000",0,0,10,16,44,16,7,4,4,1,30,2,3,9,0,15,3,3,1,3,5,4,3,1,0,1,0,4,0,14,0,0
"PF3D7_1115100",180,226,4570.802,317,596,614,130,583,166,60,783,127,40,125,57,4599.448,116,359,183,282,598.228,401.005,113,195,87,423,121,396,337,232,692.031,1000
"PF3D7_1115200",1048,1374,37981.346,7139.996,3829,5108.427,1501,6245.625,1216,720.002,4670.327,3250.195,444,1707,439,46107.099,1611,2411,1790,3622,7094.119,4311,1108,2066,604,3782,684,5514.983,9332,1359,5209.203,7258.001
"PF3D7_1115300",509.028,927.469,7732.05,4667.22,2412.406,3184.874,1117.73,659.225,600.58,406.919,1944.746,648.701,72.104,817.968,121.893,6799.123,884.504,994.813,635.713,1259.654,1663.701,1750.484,336.074,847.199,346.475,700.392,592.888,934.55,1517.339,1616.056,613.629,3459.488
"PF3D7_1115400",1236,2071,12935.976,4661,5275.067,12374.494,2457.714,3270,1412,1499,5867.748,6840,480,2692.8,313,10594,6259.018,2856,2295.792,2190,6944.765,1049,982,1173,1116,1096.921,1109,1266,4205,3317.703,1906,5295.999
"PF3D7_1115500",75,42,412,232,839,850,186,55,199,103,1064,267,45,201,12,834.09,445,117,148,301,818.003,16,58,15,144,23,118,41,59,449,107,106
"PF3D7_1115600",577,249,19492.265,1970,3141.014,1544.017,2204.94,2103,872,735,3396.771,699,46.077,530,209,5229.038,180,486.629,494,687.143,792.108,590.831,163,510,135,367.857,119,694,1794.314,127.02,1196.11,3047
"PF3D7_1115700",1292.972,2174.531,30518.502,18034.334,3960.408,15663.33,3131.27,9556.276,1821.511,1036.081,5436.485,5292.299,498.819,1451.036,753.165,38966.576,2456.496,1814.558,2480.287,2406.479,9364.796,7063.831,1026.926,3477.801,872.525,2268.608,849.112,2461.45,7986.347,2268.924,4462.371,13547.792
"PF3D7_1115800",4005,4235,3427.271,4901,11302.294,24529.891,8180.525,1425,4385,3792.999,22556.524,6359.976,1472,5868.495,412,4419.065,16616.75,2300,3724,8412.848,28707.697,190,3544,118,2467.999,686,3397,523,1608,11044.892,1370,2054.039
"PF3D7_1115900",668,214,90,379,929,1854,792,174,411,350,1667.21,522,180,373,19,185.022,1012,237,294,304,1978.168,17,178,5,343,27,305,16,189,1216.004,41,25
"PF3D7_1116000",1,1,33,4,41,12,3,0,2,0,15,0,0,17,1,34,2,9,1,16,3,1,2,0,0,1,11,2,0,19,0,1.02
"PF3D7_1116100",19,4,321,268,93,108,12,26,12,1,66,6,2,30,16,760.955,20,20,5,106,20,71,6,8,3,7,11,18,56,48,4,30.98
"PF3D7_1116200.1",80.263,416.365,1314.991,818.555,376.124,841.385,153.412,629.384,215.512,143.999,198.932,653.302,15.084,98.051,25.491,2688.569,227.647,260.404,405.666,236.145,530.925,163.635,91.955,148,99.197,144.171,82.252,560.508,784.357,72.709,375.203,1666.57
"PF3D7_1116200.2",31.737,73.635,367.056,155.445,33.876,140.672,74.588,136.804,94.488,0,65.068,271.698,9.916,66.949,22.509,806.458,45.353,161.583,119.334,79.33,141.085,87.495,66.045,0,33.803,75.829,9.748,128.492,344.643,35.291,188.815,279.732
"PF3D7_1116300",268,691,2784.214,1472.49,846,1985.996,753,393,274,589,795,1488.724,35,385,56,3210.12,438,777.049,841,732,1163.06,285.479,360,141,199,450,133,665.999,1087.073,574,658,2786
"PF3D7_1116400",275,888,5211.456,2249,745.017,3042.987,747,1743.071,705,300,933,1658,101,444,142,7447.765,482,976,738,1181,2680.409,859,664,551.996,349,652,355,1139,2018.005,290,1196.004,3557
"PF3D7_1116500",14,10,1322.151,407,35,124,21,155,3,6,36,23,2,9,22,802,6,13,34,19,45,124,16,84,13,46,9,55,131,23,49,199
"PF3D7_1116600",386.092,105,1231.238,438.062,2268.528,802.024,278,117,763.002,108.001,1667.435,214.001,63.003,643.032,40,1102.041,1314.088,484.003,166.219,1574.058,828.996,202.888,560.996,31,59.997,80.394,223.86,207,144,1383.428,96,116
"PF3D7_1116700",6402.908,15992.188,72759.637,51607.98,36589.812,60050.709,18691.363,28098.164,19698.754,13064,39856.62,30767.89,4991,23639.669,1858,111610.029,40861.907,24358.583,20746.197,28204.062,66717.304,12305.958,13557.823,8849,8246.923,8836.6,11939.528,19531.735,24946.694,16965.315,21906.558,53996.304
"PF3D7_1116800",8199,21194.519,223715.827,88703.25,45313.009,73860.619,22158.37,67304.983,17230.47,12775.017,40287.341,42742.971,5776.999,20840.579,3886,206703.918,46325.977,28557.013,26058.052,29708.808,80480.233,22266,12489,19001,7956.625,17443,10283,38209.165,67928.871,21104.831,34109.198,95516.216
"PF3D7_1116900",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"PF3D7_1117000",0,0,31,2,0,0,0,0,2,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1117100",1,0,12,73,0,30,1,41,0,0,1,4,0,2,2,128,0,0,4,3,0,17,1,5,2,3,0,0,3,0,0,27
"PF3D7_1117200",3.003,0,12.81,15.988,4.111,12.212,3.024,3.772,5.058,1.079,5.042,3.107,0,6.708,0,30.704,7.608,6.341,7.889,7.035,7.369,2.776,5.003,2,0,0,4.032,0,4.903,7.723,4.006,7.129
"PF3D7_1117300",502,1311,956.008,1417,1994,2240.926,926,727,770,609,1268,1513,364,679.094,47,1070.254,2209,1092,939,1162,2200.952,232,668,97,568,174,529.921,295,1063,1050,357,1058
"PF3D7_1117400",279,183,149.05,197,1783,340,151,148,345,260,1509.476,75,215,656,8,118,1357.018,673,203,869,812,12,287,9,100,11,273,32,71,1373,40,20
"PF3D7_1117500",20,4,859,489,512,61,18,109,32,4,195,14,3,105,18,537.001,56,68,12,176,59,93,21,28,3,13,25,54,40,140,21,134
"PF3D7_1117600.1",0,0,32.84,15.044,0,0,0,13,0,0,0,0,0,0,0,10.696,0,0,0,0,0,2.039,0,0,0,0,0,0,3.482,0,0,6
"PF3D7_1117600.2",2,0,84.167,67.956,21,13,0,0,0,0,10,0,0,7,0,33.304,1,2,1,9,1,25.961,2,4,0,0,0,1,4.518,4,0,0
"PF3D7_1117700",2177.13,4333.782,23721.306,9836.963,17645.479,23658.563,6053.669,3697.695,4002.718,3635.17,14721.262,11303.274,1015,7389.11,538,24285.144,13065.61,5702.973,5699.119,9850.405,20231.075,1947.115,3140.918,950,1488.373,1935,1973,2515,2644,6021.625,2919.697,10704
"PF3D7_1117800",405,481,840,584,1096.926,1798.108,674,306,630,339,762.113,906,35,335,47,1152.115,1168,1270,499,956,1706.095,39,351,61,234,77,287,257,204,530,208,905
"PF3D7_1117900",207,52,495,168,595.677,1765,404,45,446,575,674,776,5,143,21,1208.005,3540.031,219,374,844,892.015,13,536,4,96,72,40,49,62,167,64,219
