ORF,AA01,AA02,AA03,AA04,AA05,AA06,AA07,AA08,AA09,AA10,AA11,AA12,AA13,AA14,AA15,AA16,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11,AS12,AS13,AS14,AS15,AS16
PF3D7_1430700,0.0,0.0,8.0,0.0,56.0,5.0,0.0,1.0,15.0,2.0,45.0,3.0,1.0,13.0,1.0,8.0,2.0,63.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0
PF3D7_1430800,0.0,0.0,129.072,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
PF3D7_1430900,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PF3D7_1431000,0.0,0.0,0.0,10.0,32.0,2.0,1.0,0.0,2.0,0.0,16.0,2.0,0.0,11.0,0.0,6.0,3.0,4.0,0.0,8.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0
PF3D7_1431100,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
PF3D7_1431200,838.172,643.044,2660.763,1433.246,4147.808,4261.984,1619.454,225.144,952.118,861.174,4881.983,1357.654,121.006,1277.508,88.0,3066.8340000000003,1832.0739999999998,734.2139999999999,776.118,4552.122,7417.303000000001,173.69400000000002,695.6419999999999,59.138999999999996,594.893,245.002,553.835,137.028,255.37400000000002,2756.679,189.00799999999998,371.038
PF3D7_1431300,1991.067,2781.675,6191.799,4388.862,9839.193000000001,9740.021999999999,3842.5679999999998,2387.4179999999997,3000.091,2607.548,11122.193000000001,6796.974,976.914,5333.218000000001,258.0,10514.212,6958.076,5896.265,3028.429,11618.928,18068.203,561.997,3130.995,240.0,1703.493,606.0,2511.7329999999997,1022.9830000000001,1294.746,6030.8240000000005,1030.0,2493.601
PF3D7_1431400,6.007999999999999,3.002,6.002000000000001,5.059,28.037,9.606,7.005,4.001,8.008,3.0189999999999997,26.124000000000002,6.0089999999999995,6.004,7.016,3.0,36.128,14.423,20.011,11.007,12.003,16.011,2.004,12.054,1.0,5.003,2.0,9.002,8.038,4.006,9.003,3.0,3.0010000000000003
PF3D7_1431500,68.0,5.0,1170.012,996.048,247.0,1032.24,94.0,212.0,211.0,70.0,153.0,748.0,5.0,64.0,31.0,3361.97,569.0,7.0,55.0,47.0,61.0,191.0,22.0,97.0,18.0,16.0,34.0,34.0,73.0,45.0,11.0,93.0
PF3D7_1431600,0.0,0.0,16.0,15.0,0.0,8.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,170.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0
PF3D7_1431700,1552.818,2970.0,25132.44,10165.668,7506.819,15871.588,3982.0,4359.401,3255.0,2294.022,7814.1990000000005,6956.999,681.0,2965.0,481.0,14887.643999999998,6891.267,4102.0,3413.0,3993.574,13569.145,1307.0,1606.0,1332.0,1243.0,1412.0,1784.0,2386.0,3334.0,2976.011,2537.0,7968.911999999999
PF3D7_1431800,60.0,44.0,360.0,45.0,340.0,81.0,66.0,24.0,231.0,17.0,601.0,53.0,8.0,103.0,12.0,119.0,92.0,228.0,33.0,450.00300000000004,254.0,13.0,39.0,12.0,7.0,15.0,94.0,35.0,23.0,592.0,21.0,16.0
PF3D7_1431900,0.0,0.0,5.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0
PF3D7_1432000,29.0,37.0,697.936,253.255,97.01299999999999,118.001,19.012,74.982,43.0,10.027999999999999,71.01,73.07600000000001,0.0,27.0,20.01,810.398,30.018,64.112,18.0,187.002,42.67,95.0,32.008,18.0,24.014,56.449,8.0,61.0,83.0,17.000999999999998,59.0,187.15900000000002
PF3D7_1432100,162.0,173.0,1766.0,280.0,371.0,878.0,302.057,105.0,155.0,76.0,344.996,396.0,16.0,127.0,21.0,911.081,223.0,163.0,109.0,870.0,1434.005,82.0,124.0,34.0,75.0,32.0,86.0,72.0,205.0,106.0,75.0,171.0
PF3D7_1432200,12.0,2.0,111.008,6.0,119.0,21.0,6.0,2.0,8.0,7.0,133.0,6.0,0.0,24.0,1.0,96.0,10.0,28.0,4.0,171.0,30.0,6.0,8.0,0.0,0.0,0.0,7.0,2.0,4.0,54.0,6.0,1.0
PF3D7_1432300,3.036,13.035,49.818999999999996,36.176,4.362,87.616,17.021,14.0,6.006,0.0,6.071000000000001,79.03699999999999,0.0,4.003,3.0,86.346,4.12,1.0,7.002000000000001,11.005999999999998,20.121,4.129,3.016,3.0,2.0,0.0,0.0,1.003,8.001,1.001,8.006,19.000999999999998
PF3D7_1432400,0.0,1.0,9.0,0.0,5.0,5.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
PF3D7_1432500,198.0,316.0,2665.913,709.0,795.0,1235.0439999999999,512.0,119.0,244.0,275.0,433.0,635.0,26.0,313.0,62.0,1987.148,211.0,435.02,354.0,733.0,1850.346,93.0,218.0,51.0,87.712,101.0,80.0,184.0,295.0,200.0,170.0,525.0
PF3D7_1432600,112.0,341.0,1169.024,417.0,510.0,1140.013,203.11,116.0,298.0,132.0,398.0,748.0,7.0,148.0,38.0,1333.095,69.0,219.0,197.0,1252.0,1786.0,19.0,153.0,29.0,73.0,60.0,108.0,61.0,143.0,139.0,120.0,312.0
PF3D7_1432700,26.0,7.0,42.0,8.0,221.0,18.0,7.0,5.0,13.0,2.0,111.0,0.0,2.0,41.0,4.0,27.006999999999998,23.0,35.0,4.0,73.0,35.0,1.0,12.0,0.0,3.0,0.0,10.0,2.0,2.0,49.0,2.0,1.0
PF3D7_1432800,177.0,19.0,1540.683,364.999,457.075,330.0,112.0,71.971,94.001,25.0,614.0,47.0,18.0,149.161,39.178000000000004,1955.3270000000002,153.0,117.0,58.998000000000005,448.94800000000004,510.642,178.0,85.031,43.0,44.996,59.0,61.0,38.0,101.0,243.0,66.0,178.0
PF3D7_1432900,223.0,175.0,246.0,147.0,1062.644,687.0,307.0,46.0,178.0,111.0,1112.001,162.0,68.0,254.0,5.0,327.0,338.0,222.0,164.0,669.0,1234.259,27.0,202.0,13.0,125.0,28.0,188.0,38.0,73.0,572.0,41.0,78.0
PF3D7_1433000,98.0,126.0,1283.0,291.0,440.369,1602.0,190.0,68.0,80.0,90.0,534.0,310.0,39.0,317.0,22.0,750.0,260.0,205.0,209.0,762.0,1724.0,36.0,121.0,22.0,72.0,22.0,101.0,70.0,103.0,178.0,97.0,137.0
PF3D7_1433100,49.0,249.0,858.0,456.0,178.0,746.007,133.0,112.0,130.0,94.0,156.0,437.0,16.0,58.0,18.0,885.04,153.0,88.0,161.0,488.00199999999995,369.5,99.0,164.0,55.0,82.0,80.0,54.0,131.0,248.0,45.0,137.0,541.0
PF3D7_1433200,0.0,1.0,8.274,4.0,5.0,4.0,1.0,1.0,0.0,0.0,3.015,0.0,0.0,1.0,3.0,56.025,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
PF3D7_1433300,20.0,23.0,1559.4,314.0,15.0,303.0,55.0,384.0,1.0,5.0,10.0,101.0,2.0,2.0,43.0,845.242,5.0,7.0,31.0,26.0,8.0,177.0,3.0,140.0,8.0,25.0,0.0,73.0,221.0,47.0,47.0,114.0
PF3D7_1433400,96.195,32.376,14537.264,2674.623,1100.765,827.75,139.053,312.04400000000004,211.18599999999998,600.689,1253.597,528.179,24.357,211.697,284.084,17624.712,226.50099999999998,162.123,238.149,836.03,328.38,709.0160000000001,162.064,173.24,99.21,1257.621,83.022,520.865,731.426,418.12,892.683,2987.1420000000003
PF3D7_1433500,8106.0,14687.0,56683.669,17497.51,44596.123,50000.65,20133.813000000002,8147.06,15971.069,11093.0,48698.901,30411.564,4646.0,22960.679,1227.0,81990.9,29169.517000000003,24278.0,9374.225,42776.212999999996,86806.007,5259.783,13506.073999999999,1404.0,6472.0,6702.0,10321.8,10287.313,12038.0,19778.11,10182.451,21073.847999999998
PF3D7_1433600,27.0,0.0,232.0,95.0,40.0,70.0,20.0,44.0,3.0,5.0,96.0,10.0,5.0,22.0,6.0,216.0,28.0,36.0,12.0,12.0,21.0,22.0,2.0,21.0,3.0,7.0,5.0,17.0,55.0,27.0,29.0,116.0
PF3D7_1433700,292.931,137.356,908.4989999999999,562.314,341.435,417.517,213.947,235.915,214.921,189.019,251.34,218.98,143.489,158.509,193.19400000000002,517.1990000000001,224.97400000000002,275.983,245.456,255.247,362.115,263.733,235.55700000000002,118.413,186.016,117.741,268.741,195.658,170.73,268.157,158.434,380.51599999999996
PF3D7_1433800,6.0329999999999995,4.037,30.340999999999998,18.392,10.917,18.787,2.012,5.016,6.007000000000001,4.001,11.049000000000001,14.625,4.003,6.401,3.662,88.67299999999999,12.99,6.002000000000001,5.282,9.124,17.273,4.729,5.454,4.68,4.026,2.19,0.0,2.056,4.88,4.081,2.015,3.008
PF3D7_1433900,0.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.001,1.0,1.0,1.0,0.0,0.0,13.0,2.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0
PF3D7_1434000,13.0,22.0,1464.249,852.0,506.0,314.0,60.0,225.0,41.0,12.0,115.0,216.0,6.0,107.0,30.0,810.185,80.0,215.0,26.0,102.0,51.0,89.0,14.0,147.0,7.0,65.0,34.0,191.442,298.0,115.0,84.0,712.202
PF3D7_1434100,33.0,93.0,928.0010000000001,214.0,72.0,389.0,99.0,89.0,27.0,23.0,49.0,201.0,1.0,20.0,22.0,786.013,33.0,32.0,46.0,95.0,157.0,75.0,60.0,43.0,39.0,25.0,16.0,29.0,125.0,41.0,45.0,329.0
PF3D7_1434200,838.0,1695.9879999999998,6948.74,2287.001,5338.6990000000005,5517.677,1308.017,1863.279,1609.0,821.0,5374.705,3404.96,405.0,1635.85,229.0,5607.898,1712.868,3822.0,2031.999,2878.426,4945.391,421.0,1455.0,483.0,490.0,602.688,1186.0,1587.0,2529.0,1447.0,1215.0,3839.0
PF3D7_1434300,1163.0,908.0,9821.174,2005.999,5375.253000000001,9499.98,1553.0,374.0,908.0,937.071,5358.993,1647.0,165.0,2319.399,180.0,11530.526000000002,2875.0,1042.999,1329.068,6236.189,9949.809000000001,612.0,1683.0,164.0,525.0,376.0,591.0,259.0,323.0,1499.1129999999998,316.0,1316.0
PF3D7_1434400,2.0,0.0,8.0,1.0,18.0,2.0,1.0,2.0,3.0,0.0,13.0,2.0,0.0,9.0,0.0,9.0,12.0,4.0,1.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.886,0.0,0.0,4.0,0.0,0.0
PF3D7_1434500,4492.655,2453.745,16169.823999999999,10289.287,21323.124,20981.743,6325.36,1548.195,4772.487,3088.3059999999996,19572.868000000002,8846.143,892.9989999999999,7142.18,525.0,21588.877,10201.673,3058.1490000000003,3435.482,15860.793,32382.228,1835.497,3159.8,430.926,3380.9970000000003,1500.874,2402.551,976.0930000000001,1581.293,7505.054,1459.152,5964.148
PF3D7_1434600,1951.142,4725.9529999999995,12790.833999999999,5187.017,12502.74,18127.471999999998,4225.638,1700.985,2993.5009999999997,3091.744,16859.912,5849.679,1089.635,7653.275,355.009,13980.427,6426.052,3835.4790000000003,2530.696,11189.532,21631.007,992.005,3341.383,327.0,1423.0179999999998,984.047,2261.239,1110.04,1818.9979999999998,6437.423000000001,1779.194,3364.3320000000003
PF3D7_1434700,24.0,24.0,4559.541,2666.0,45.0,478.0,112.0,1315.0,34.0,6.0,72.0,157.0,2.0,19.0,138.0,3588.962,21.0,7.0,144.0,19.0,5.0,601.0,45.0,617.0,30.0,227.0,5.0,375.0,871.0,66.0,383.0,1573.0
PF3D7_1434800,32.0,9.0,5326.129,1496.0,38.0,484.006,76.0,968.0,42.0,7.0,102.0,92.0,2.0,30.0,97.0,4709.914000000001,13.0,8.0,71.0,55.0,9.0,404.0,32.0,333.0,16.0,133.0,2.0,214.0,485.0,57.0,271.0,1431.009
PF3D7_1434900,2.0,0.0,311.346,14.0,17.0,5.0,0.0,27.0,0.0,3.0,5.0,0.0,0.0,4.0,7.0,138.0,0.0,2.0,0.0,5.0,0.0,20.0,3.0,7.0,0.0,1.0,0.0,21.0,37.0,3.0,3.0,6.0
PF3D7_1435000,1.0,0.0,96.00200000000001,6.0,11.0,6.0,2.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0
PF3D7_1435100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1435200,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1435300,284.02,53.0,1304.258,72.006,1336.0710000000001,793.038,150.02,89.0,404.056,64.005,1385.019,52.006,61.0,479.17900000000003,39.0,1128.404,443.01599999999996,508.0,171.854,574.067,635.144,60.0,335.0,4.0,52.0,26.809,182.0,53.0,130.0,411.037,61.0,15.0
PF3D7_1435400,224.0,581.0,1785.01,1037.0,636.355,1169.0,414.0,698.0,448.0,203.0,538.0,878.0,120.0,282.0,46.0,1851.0220000000002,506.0,697.0,574.0,685.0,1800.305,144.0,181.0,182.0,254.0,151.0,279.0,304.0,692.0,178.0,268.0,844.0
PF3D7_1435500,254.0,754.0,2174.556,934.0,874.0,1803.8729999999998,509.0,576.0,286.0,272.0,909.046,866.0,87.0,310.198,37.0,2361.3070000000002,431.0,429.0,455.0,567.0,2137.993,245.0,335.0,159.0,254.0,192.0,236.0,314.0,462.0,248.0,339.0,861.0
PF3D7_1435600,1.0,3.0,159.083,10.0,8.0,17.022000000000002,5.523,3.0,2.762,0.0,13.0,12.0,1.0,2.0,1.0,71.0,3.0,0.0,0.0,3.0,25.910999999999998,2.0,0.0,0.0,1.0,6.0,2.0,4.0,10.624,5.0,5.0,7.0
PF3D7_1435700.1,9.418,0.0,530.286,166.451,13.0,32.64,0.0,0.0,0.0,0.0,0.0,3.532,0.0,4.0,13.117,458.14,0.0,0.0,0.0,0.0,0.0,26.598000000000003,0.0,9.676,0.0,10.164,0.0,0.0,44.938,0.0,23.0,198.294
PF3D7_1435700.2,9.582,0.0,2009.733,246.549,0.0,60.36,22.0,65.0,1.0,0.0,19.0,16.468,0.0,0.0,30.883000000000003,1311.86,1.0,1.0,13.0,1.0,1.0,105.402,5.0,33.324,7.0,43.836000000000006,0.0,18.0,52.062,11.0,0.0,54.706
PF3D7_1435800,0.0,0.0,193.0,101.0,0.0,30.0,10.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,22.0,1.0,15.0,0.0,1.0,0.0,2.0,9.0,1.0,13.0,16.0
PF3D7_1435900,1.0,0.0,92.0,22.0,40.0,4.0,1.0,13.0,2.0,1.0,16.0,0.0,0.0,6.0,4.0,170.0,2.0,11.0,2.0,14.0,5.0,3.0,0.0,1.0,0.0,12.0,1.0,31.0,15.0,13.0,19.0,14.0
PF3D7_1436000,606.0,593.0,75280.689,12812.0,1251.0,3908.02,758.0,10336.824,363.0,325.0,1459.234,1185.0,108.0,774.0,1304.0,83158.308,581.0,1224.0,1150.0,1871.0,880.0,6215.899,574.0,4755.0,281.0,4759.0,177.0,5031.991,15043.0,940.0,5667.004,13294.011
PF3D7_1436100,134.079,120.198,1361.36,335.13800000000003,262.834,1189.464,288.035,58.54600000000001,107.988,111.083,263.89599999999996,386.392,2.001,85.929,62.0,1416.148,327.572,72.065,121.0,523.0269999999999,393.032,121.0,123.053,27.0,101.009,57.022,31.180999999999997,47.18600000000001,97.005,169.019,94.288,272.584
PF3D7_1436200,6.0,5.0,68.969,16.0,150.0,20.0,5.002,0.0,2.0,2.0,101.0,1.0,1.0,48.0,1.0,156.006,16.0,61.0,0.0,114.0,31.0,4.0,2.0,0.0,2.0,4.0,8.0,9.0,3.0,28.0,2.0,4.0
PF3D7_1436300,6299.119000000001,9994.975,132800.66,47723.02099999999,34741.373,60801.508,17162.17,21770.784,12310.421999999999,9456.902,40317.152,28759.286,3362.0,15591.713,2714.0,106275.597,24550.232000000004,13180.0,12888.148000000001,18891.001,64495.490999999995,11229.0,7742.0,8342.09,6939.0,9876.765,8557.0,18015.363999999998,23122.0,19072.654,18328.601000000002,40733.602999999996
PF3D7_1436400,22.0,21.0,267.0,105.0,227.0,76.0,36.0,41.0,75.0,21.0,166.0,79.0,5.0,48.0,16.0,193.0,92.0,75.0,33.0,184.0,159.0,21.0,32.0,12.0,5.0,7.0,25.0,31.0,33.0,117.0,21.0,50.0
PF3D7_1436500,11.0,9.0,94.0,32.0,131.0,23.0,5.0,25.0,17.996,2.0,80.985,1.0,1.0,27.0,6.77,58.0,34.0,31.03,7.0,76.0,64.0,6.0,10.0,6.0,5.0,2.0,10.0,12.0,4.0,60.0,10.0,14.825
PF3D7_1436600,1.0,0.0,26.0,1.0,111.0,4.0,1.0,0.0,8.0,2.0,34.0,0.0,1.0,12.0,3.0,10.0,9.0,32.0,2.0,31.0,10.0,1.0,1.0,3.0,0.0,0.0,11.0,1.0,2.0,24.0,1.0,2.0
PF3D7_1436700,4.0,5.0,47.0,24.0,85.0,8.0,6.0,1.0,13.0,8.0,41.0,4.002,5.0,6.0,4.0,42.0,20.0,28.0,4.0,22.0,20.000999999999998,5.0,5.0,1.0,1.0,3.0,15.501,13.0,17.045,48.309,3.0,9.0
PF3D7_1436800,6.0,2.0,59.0,15.0,38.0,8.0,4.0,2.0,3.0,1.0,26.0,0.0,2.0,10.0,0.0,44.0,12.0,13.0,2.0,14.0,13.0,1.0,2.0,1.0,0.0,1.0,2.499,5.0,5.0,25.691,6.0,3.0
PF3D7_1436900,115.0,150.0,1548.001,178.0,478.084,246.0,119.0,115.0,118.0,35.0,318.01099999999997,103.02799999999999,44.0,89.146,21.0,1112.006,89.0,233.0,135.0,211.0,381.184,35.0,58.0,39.0,49.0,115.0,129.0,529.0,426.0,169.0,295.0,220.0
PF3D7_1437000,685.081,1044.638,15303.937,2524.337,3746.172,5323.1,1628.476,802.91,1423.86,733.895,5346.821,1991.691,240.003,1613.345,311.0,17547.528000000002,1473.4920000000002,1281.735,932.113,4928.023,6504.090999999999,1166.045,1159.003,470.0,575.0,1161.104,726.04,1087.9489999999998,1522.9979999999998,1880.0079999999998,1435.0,2366.99
PF3D7_1437100,8.0,0.0,59.0,0.0,75.0,6.0,1.0,3.0,7.0,4.0,19.0,0.0,0.0,8.0,0.0,39.0,7.0,14.0,0.0,35.0,10.0,2.0,4.0,1.0,0.0,1.0,2.0,5.0,5.0,13.0,0.0,0.0
PF3D7_1437200,65.0,126.0,5678.097,1641.0,210.0,1001.1160000000001,185.0,796.0,89.0,48.0,428.0,401.0,7.0,108.0,153.0,6968.831,88.0,116.0,179.0,662.007,241.0,652.0,179.0,373.0,42.0,357.0,26.0,406.0,684.0,85.0,1049.0,2388.0
PF3D7_1437300,0.0,2.0,43.0,6.0,4.0,8.0,3.0,6.0,0.0,1.0,9.0,6.0,0.0,0.0,1.0,16.0,0.0,5.0,4.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,2.0,8.0
PF3D7_1437400,20.0,41.0,704.0,158.0,62.0,109.0,19.0,37.0,16.0,10.0,25.0,70.0,0.0,9.0,15.0,529.018,3.0,25.0,28.0,69.0,15.0,43.0,25.0,22.0,5.0,26.0,0.0,36.0,54.0,6.0,33.0,337.0
PF3D7_1437500,132.0,305.0,649.0,248.0,295.0,737.0,204.0,173.0,143.0,103.0,490.0,324.0,85.0,278.078,7.0,182.0,224.0,339.0,189.0,550.0,1435.0,23.0,111.0,35.0,73.0,28.0,134.0,122.0,104.0,242.0,134.0,115.0
PF3D7_1437600,0.0,2.0,2.0,2.0,12.0,1.0,2.0,3.0,5.0,8.0,7.0,0.0,2.0,6.0,0.0,2.0,13.0,13.0,4.0,4.0,6.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,6.0,19.0,0.0,0.0
PF3D7_1437700,28.0,8.0,88.0,7.0,346.0,29.0,12.0,3.0,11.0,14.0,209.0,9.0,10.0,83.0,3.0,60.0,93.0,83.0,2.0,117.0,64.0,1.0,11.0,0.0,5.0,1.0,27.0,4.0,5.0,126.0,0.0,4.0
PF3D7_1437800,79.0,132.0,1240.0839999999998,395.0,1418.0,420.0,145.0,205.0,357.0,153.0,1225.0,180.0,103.0,393.0,27.0,1083.4160000000002,569.0,388.0,274.0,496.0,938.0,28.0,54.0,43.0,87.0,112.0,235.0,173.0,193.0,335.0,284.0,342.0
PF3D7_1437900,3387.9990000000003,6063.0,20084.12,8088.129,17154.02,28511.303,6077.001,2851.952,5383.0,5636.001,20122.866,9396.336,1317.0,8681.998,562.0,27593.782000000003,14174.133999999998,5400.613,5534.154,21343.022999999997,31065.157000000003,1884.0,5846.505999999999,854.9989999999999,2763.0,1967.226,2861.9990000000003,1807.0,2830.0,7657.63,2583.064,9896.238000000001
PF3D7_1438000,1781.0,1939.0,14643.112,2841.0,4808.0,6720.915,2296.564,839.0,1499.4379999999999,1696.0,6209.98,2442.058,259.0,2366.755,291.0,18731.116,3701.0,1738.0,1252.019,13776.603000000001,14860.942,1115.0,2051.0,322.0,616.0,1141.0,762.0,743.0,1151.0,3235.3940000000002,1227.0,2208.0
PF3D7_1438100,479.0,531.0,4231.462,1199.0,900.0,3670.454,777.0,702.0,442.0,193.0,1083.0,1819.0,78.0,419.0,124.0,3401.2729999999997,451.0,520.0,797.0,1217.0,2313.0,266.0,512.0,174.0,313.0,324.0,170.0,412.0,640.0,441.0,415.0,2384.0
PF3D7_1438400,117.219,10.021,3613.841,1530.389,319.204,643.914,119.87299999999999,185.169,24.01,28.008000000000003,184.05900000000003,86.663,7.0,71.01,115.0,3759.283,48.583999999999996,43.097,36.874,45.696000000000005,72.008,592.044,22.022,128.0,25.006,206.995,33.0,87.056,277.827,217.028,143.0,324.087
PF3D7_1438500,885.0,765.0,4235.334,1190.0,2560.0,3154.132,1198.0,680.0,1023.0,598.0,3609.002,2093.001,384.0,1546.0,107.0,3771.3909999999996,1894.0,1550.0,815.0,2691.0,3833.422,209.0,707.0,139.0,644.0,200.0,616.0,702.0,684.0,1535.0,426.0,1350.0
PF3D7_1438600,532.99,771.9960000000001,622.0,625.0,991.0,1163.382,719.0,475.0,471.0,306.0,1031.0,1140.212,336.0,475.0,27.0,618.0,1035.035,1251.0,533.0,1535.0,1863.328,64.0,458.874,65.0,478.0,44.0,274.0,184.0,529.0,816.0,106.0,416.0
PF3D7_1438700,161.0,31.0,293.0,44.0,378.0,279.0,79.0,62.0,33.0,18.0,474.0,38.0,33.0,117.0,9.0,199.00099999999998,250.0,187.0,93.0,216.0,352.0,47.0,148.126,10.0,51.0,6.0,45.0,9.0,38.0,226.0,12.0,7.0
PF3D7_1438800,1.0,1.0,12.0,0.0,21.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,1.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
PF3D7_1438900,2493.0,6780.0,34817.183,10977.338,26434.295,16970.213,4475.0,10113.929,3780.698,2602.0,9171.471,15288.331,880.0,3735.0,482.0,17873.345,5196.726,15265.061000000002,5676.0,6735.079000000001,13635.017,2197.0,3264.4159999999997,3016.0,1638.0,4040.0,2241.0,4892.0,8006.0,4200.897,4168.0,21200.819
PF3D7_1439000,49.0,27.0,641.081,40.0,594.6619999999999,151.0,40.0,41.011,162.0,26.0,450.0,30.004,25.0,96.0,11.0,346.0,88.0,128.009,48.0,176.0,289.007,13.0,32.0,14.0,11.0,55.0,56.0,187.0,105.0,105.103,62.0,60.0
PF3D7_1439100,1284.575,1321.369,4328.202,1976.162,4291.284000000001,6655.698,1506.0,498.0,1325.2020000000002,1125.606,4271.5509999999995,3833.527,319.0,1629.414,125.0,6558.721,1684.9029999999998,1852.014,982.467,8486.593,8635.204,343.384,2136.353,96.0,809.752,374.0,813.279,384.86300000000006,584.0,1006.4989999999999,461.86300000000006,1874.886
PF3D7_1439200,244.44,331.631,786.93,365.838,783.3580000000001,1120.747,294.0,99.0,229.926,201.394,624.004,631.4730000000001,68.0,299.586,21.0,1343.317,264.099,314.461,240.533,2002.96,1946.57,62.61600000000001,390.647,18.0,152.248,82.0,173.72099999999998,72.137,96.0,218.50099999999998,73.137,309.11400000000003
PF3D7_1439300,932.0,664.0,1427.033,1123.0,1677.0,3063.368,1078.9769999999999,198.0,687.9989999999999,483.0,2320.532,1287.0,121.0,756.0,62.0,2098.0370000000003,740.0,568.0,601.0,2361.179,3631.085,205.0,585.0,77.0,594.0,197.0,303.0,107.0,184.0,832.0,205.0,753.0
PF3D7_1439400,289.0,30.0,1447.154,206.0,534.0,250.0,115.0,116.0,111.0,47.0,685.0,47.0,80.0,220.0,37.0,449.0,350.0,141.0,73.0,140.0,207.0,22.0,94.0,24.0,49.0,21.0,43.0,118.0,117.0,517.0,28.0,142.0
PF3D7_1439500,194.0,81.002,28.176,296.19,381.935,1237.415,284.0,57.011,172.002,135.001,387.218,226.262,52.0,269.124,4.0,42.004,231.002,89.0,101.0,177.00099999999998,1010.909,1.0,97.96799999999999,0.0,156.0,10.0,103.97200000000001,3.0,11.0,217.213,6.0,9.037
PF3D7_1439600,0.0,0.0,11.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,33.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
PF3D7_1439700,4.0,0.0,212.0,26.0,7.0,11.0,3.0,8.0,4.0,0.0,9.0,1.0,0.0,1.0,4.0,207.63400000000001,2.0,2.0,4.0,8.0,8.0,24.0,2.0,2.0,0.0,8.0,1.0,2.0,8.0,4.0,10.0,6.0
PF3D7_1439800,54.0,64.0,4044.272,417.0,88.0,747.0,103.0,76.0,82.056,39.0,159.0,177.0,7.0,40.0,55.0,4171.865,33.0,32.0,83.0,309.0,302.0,239.0,84.0,74.0,23.0,160.0,23.0,66.0,153.0,55.0,166.0,355.0
